,Latitude,Longitude,Comments,Name,Cat,Address,City,St,Zip
4487,38.413434,-82.45610500000001,13 - 6 height clearance,Low Clearance,LC13,751-799 1st St,Huntington,WV,25701
4488,38.415424,-82.444152,12 - 0 height clearance (136),Low Clearance,LC12,747-799 Eighth St,Huntington,WV,25701
4489,38.417792999999996,-82.430423,12 - 6 height clearance (136),Low Clearance,LC12,Hal Greer Blvd,Huntington,WV,25701
4490,38.427974,-82.31810300000001,13 - 7 height clearance,Low Clearance,LC13,5596-5610 Guyan River Rd,Huntington,WV,25702
4491,38.410567,-82.28155799999999,12 - 6 height clearance (136),Low Clearance,LC12,Main St,Barboursville,WV,25504
4492,38.352241,-81.647796,16 - 5 height clearance,Low Clearance,LC15,Corridor G,Charleston,WV,25314
4493,38.839306,-82.130673,15 - 0 height clearance,Low Clearance,LC15,W Virginia 62,Point Pleasant,WV,25550
4494,38.989874,-81.964425,13 - 9 height clearance,Low Clearance,LC13,164 Layne St,Letart,WV,25253
4495,39.266022,-81.56574300000001,9 - 0 height clearance (136),Low Clearance,LC9,Little Kanawha Connector,Parkersburg,WV,26101
4496,37.894709999999996,-82.433105,12 - 4 height clearance (136),Low Clearance,LC12,Co Highway 52\/31,Kermit,WV,25674
4497,37.674131,-82.27756,12 - 9 height clearance (136),Low Clearance,LC12,Harvey St,Williamson,WV,25661
4498,38.382533,-81.822343,12 - 6 height clearance (136),Low Clearance,LC12,1399 Washington Ave,St Albans,WV,25177
4499,38.418642,-82.354433,8 - 9 height clearance (136),Low Clearance,LC8,Old Guyan River Rd,Huntington,WV,25705
4500,38.427972,-82.318095,13 - 7 height clearance,Low Clearance,LC13,5596-5610 Guyan River Rd,Huntington,WV,25702
4501,38.361542,-82.277615,12 - 8 height clearance (136),Low Clearance,LC12,Esquire Dr,Barboursville,WV,25504
4502,38.410562,-82.28158,12 - 6 height clearance (136),Low Clearance,LC12,Co Road 60\/5,Barboursville,WV,25504
4503,38.417916,-82.430423,12 - 6 height clearance (136),Low Clearance,LC12,W Virginia 10,Huntington,WV,25701
4504,37.453458000000005,-81.72738299999999,17 - 10 height clearance,Low Clearance,LC15,U.S. 52,Davy,WV,24828
4505,37.473096999999996,-81.668198,13 - 0 height clearance (136),Low Clearance,LC13,Co Road 7,Davy,WV,24828
4506,38.837302,-82.118861,14 - 3 height clearance,Low Clearance,LC14,W Virginia 2,Point Pleasant,WV,25550
4507,37.36394,-81.085461,14 - 0 height clearance,Low Clearance,LC14,99-231 Rogers St,Princeton,WV,24740
4508,37.324079,-80.994423,10 - 6 height clearance (136),Low Clearance,LC10,Ingleside Rd,Princeton,WV,24740
4509,37.756682,-81.156293,14 - 8 height clearance,Low Clearance,LC14,U.S. 19,Beaver,WV,25813
4510,34.153228999999996,-84.785248,14 - 0 height clearance,Low Clearance,LC14,Georgia 293,Cartersville,GA,30120
4511,32.835971,-83.621517,15 - 8 height clearance,Low Clearance,LC15,261-269 Walnut St,Macon,GA,31201
4512,34.310139,-83.794881,14 - 4 height clearance,Low Clearance,LC14,1923 Old Cornelia Hwy,Gainesville,GA,30501
4513,31.211876,-82.355564,14 - 0 height clearance,Low Clearance,LC14,State Bicycle Route 10,Waycross,GA,31501
4514,32.836909000000006,-83.619667,16 - 6 height clearance,Low Clearance,LC15,211 Riverside Dr,Macon,GA,31201
4515,32.846918,-83.579049,13 - 5 height clearance (136),Low Clearance,LC13,2606-2608 Jeffersonville Rd,Macon,GA,31217
4516,34.914946,-85.107401,11 - 7 height clearance (136),Low Clearance,LC11,U.S. 41,Ringgold,GA,30736
4517,34.182483000000005,-84.815961,13 - 6 height clearance,Low Clearance,LC13,307 Cassville Rd,Cartersville,GA,30120
4518,31.610673,-81.881401,16 - 0 height clearance,Low Clearance,LC15,601-821 N 1st St,Jesup,GA,31545
4519,32.824015,-83.634974,15 - 0 height clearance,Low Clearance,LC15,1340 Georgia 11,Macon,GA,31201
4520,33.7381911,-84.4134537,13 - 7 height clearance,Low Clearance,LC13,806 Ralph David Abernathy Blvd,Atlanta,GA,30310
4521,33.5557705,-82.8960605,12 - 10 height clearance (136),Low Clearance,LC12,108 Monument St,Crawfordville,GA,30631
4522,37.268802,-80.129428,11 - 2 height clearance (136),Low Clearance,LC11,4461 Barley Dr,Salem,VA,24153
4523,37.536817,-77.427194,13 - 8 height clearance,Low Clearance,LC13,1510-1548 E Broad St,Richmond,VA,23219
4524,37.525069,-77.41853,13 - 0 height clearance (136),Low Clearance,LC13,3004 E Main St,Richmond,VA,23223
4525,38.135992,-78.187102,14 - 0 height clearance,Low Clearance,LC14,U.S. 33,Gordonsville,VA,22942
4526,38.806885,-77.061064,12 - 11 height clearance (136),Low Clearance,LC12,1903-1915 King St,Alexandria,VA,22301
4527,38.303005,-77.447896,10 - 7 height clearance (136),Low Clearance,LC10,Naomi Rd,Fredericksburg,VA,22405
4528,38.648368,-78.471035,10 - 7 height clearance (136),Low Clearance,LC10,State Route 639\/lakewood RD,Luray,VA,22835
4529,37.157833000000004,-80.320235,11 - 3 height clearance (136),Low Clearance,LC11,2576-2590 Den Hill Rd,Christiansburg,VA,24073
4530,37.297406099999996,-79.92826109999999,15 - 0 height clearance,Low Clearance,LC15,600-698 Liberty Rd NE,Roanoke,VA,24012
4531,36.730396899999995,-76.5601463,13 - 8 height clearance,Low Clearance,LC13,2024-2072 E Washington St,Suffolk,VA,23434
4532,35.772311,-78.643281,14 - 11 height clearance,Low Clearance,LC14,264-298 W South St,Raleigh,NC,27601
4533,36.3164305,-77.59725259999999,13 - 10 height clearance,Low Clearance,LC13,15492-15596 N Carolina 561,Halifax,NC,27839
4534,36.4271276,-77.5985177,13 - 5 height clearance (136),Low Clearance,LC13,158 W 3rd St,Weldon,NC,27890
4535,35.7079898,-77.90846009999999,13 - 8 height clearance,Low Clearance,LC13,6558 Ward Blvd,Wilson,NC,27893
4536,35.592243100000005,-82.57198740000001,13 - 0 height clearance (136),Low Clearance,LC13,400-444 Riverside Dr,Asheville,NC,28801
4537,35.2318202,-80.8486033,14 - 8 height clearance,Low Clearance,LC14,640 W Trade St,Charlotte,NC,28202
4538,35.984228,-78.86151269999999,13 - 10 height clearance,Low Clearance,LC13,206 S Miami Blvd,Durham,NC,27703
4539,34.9806495,-80.08957240000001,13 - 4 height clearance (136),Low Clearance,LC13,Salisbury Ct,Wadesboro,NC,28170
4540,35.6606472,-81.9684944,13 - 9 height clearance,Low Clearance,LC13,2971-2995 N Carolina 226,Marion,NC,28752
4541,34.0825462,-80.95047509999999,9 - 0 height clearance (136),Low Clearance,LC9,Oneil Ct,Columbia,SC,29223
4542,34.7114727,-81.0300098,16 - 5 height clearance,Low Clearance,LC15,149 W Black St,Rock Hill,SC,29730
4543,38.780759,-90.58798,14 - 0 covered bridge height clearance,Covered Bridge,bt,Sutters Mill Rd,St Peters,MO,63376
4544,33.971090000000004,-86.518454,9 - 0 covered bridge height clearance,Covered Bridge,bt,Easley Bridge Rd,Oneonta,AL,35121
4545,34.007638,-86.44866400000001,8 - 5 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Circle,Oneonta,AL,35121
4546,33.997518,-86.601393,13 - 0 covered bridge height clearance,Covered Bridge,bt,Swann Bridge Road,Cleveland,AL,35049
4547,34.804086,-92.326246,11 - 10 covered bridge height clearance,Covered Bridge,bt,Burns Park,North Little Rock,AR,72118
4548,34.585388,-92.595704,12 - 0 covered bridge height clearance,Covered Bridge,bt,Misty Dr,Benton,AR,72019
4549,40.724540999999995,-124.17696699999999,12 - 5 covered bridge height clearance,Covered Bridge,bt,Berta Rd,Eureka,CA,95503
4550,40.831944,-124.04510900000001,14 - 2 covered bridge height clearance,Covered Bridge,bt,Brookwood Ct,Bayside,CA,95524
4551,40.717946999999995,-124.168783,13 - 8 covered bridge height clearance,Covered Bridge,bt,Zanes Rd,Eureka,CA,95503
4552,41.675724,-73.508765,11 - 7 covered bridge height clearance,Covered Bridge,bt,Bulls Bridge Rd,South Kent,CT,6785
4553,41.871598,-73.363556,10 - 7 covered bridge height clearance,Covered Bridge,bt,Sharon Goshen Tpke,West Cornwall,CT,6796
4554,39.798245,-75.657914,14 - 0 covered bridge height clearance,Covered Bridge,bt,Barley Mill Rd,Hockessin,DE,19707
4555,39.765952,-75.636864,12 - 9 covered bridge height clearance,Covered Bridge,bt,Foxhill Ln,Wilmington,DE,19807
4556,33.849203,-84.558903,7 - 0 covered bridge height clearance,Covered Bridge,bt,Concord Rd SW,Smyrna,GA,30082
4557,33.802914,-83.363737,11 - 0 covered bridge height clearance,Covered Bridge,bt,Elder Mill Rd,Watkinsville,GA,30677
4558,33.038523,-84.552314,11 - 0 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Rd,Woodbury,GA,30293
4559,33.803438,-84.133261,12 - 6 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Ln,Stone Mountain,GA,30083
4560,34.026723,-83.074898,9 - 3 covered bridge height clearance,Covered Bridge,bt,Watson Mill Rd,Carlton,GA,30627
4561,41.379021,-89.49787099999999,16 - 0 covered bridge height clearance,Covered Bridge,bt,1600 Ave N,Princeton,IL,61356
4562,38.748418,-89.984378,15 - 0 covered bridge height clearance,Covered Bridge,bt,S Main St,Carbon,IL,62034
4563,39.238842,-88.187331,15 - 0 covered bridge height clearance,Covered Bridge,bt,Cumberland Rd,Toledo,IL,62468
4564,40.204063,-88.387664,12 - 6 covered bridge height clearance,Covered Bridge,bt,County Park Rd,Mahomet,IL,61853
4565,41.818536,-89.968209,14 - 6 covered bridge height clearance,Covered Bridge,bt,Crosby Rd,Morrison,IL,61270
4566,41.416396,-89.47839599999999,11 - 9 covered bridge height clearance,Covered Bridge,bt,St E,Princeton,IL,61356
4567,38.630674,-82.926906,13 - 0 covered bridge height clearance,Covered Bridge,bt,Bennetts Mills Brown Cover Bridge Rd,South Shore,KY,41175
4568,38.750315,-83.878801,10 - 0 covered bridge height clearance,Covered Bridge,bt,Lees Creek Rd,Dover,KY,41034
4569,43.766051000000004,-70.447959,10 - 0 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Rd,Windham,ME,4062
4570,44.079516999999996,-70.90307800000001,9 - 0 covered bridge height clearance,Covered Bridge,bt,Frog Alley,Fryeburg,ME,4037
4571,44.593379999999996,-70.733423,6 - 7 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Rd,Andover,ME,4216
4572,44.943369,-68.96855699999999,8 - 10 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Rd,Corinth,ME,4427
4573,39.608754,-77.351395,12 - 0 covered bridge height clearance,Covered Bridge,bt,Old Frederick Rd,Rocky Ridge,MD,21778
4574,39.640907,-77.39384,8 - 6 covered bridge height clearance,Covered Bridge,bt,Roddy Rd,Thurmont,MD,21788
4575,39.525107,-77.397472,9 - 6 covered bridge height clearance,Covered Bridge,bt,Utica Rd,Thurmont,MD,21788
4576,42.310207,-72.21227900000001,14 - 2 covered bridge height clearance,Covered Bridge,bt,Old Gilbertville Rd,Ware,MA,1082
4577,42.980398,-85.32674899999999,10 - 0 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Rd,Lowell,MI,49331
4578,41.967444,-85.52864,13 - 1 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Rd,Three Rivers,MI,49093
4579,43.325158,-83.738881,13 - 6 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Ln,Frankenmuth,MI,48734
4580,40.508625,-96.164992,12 - 0 covered bridge height clearance,Covered Bridge,bt,Elm St,Cook,NE,68329
4581,40.444049,-74.966016,12 - 5 covered bridge height clearance,Covered Bridge,bt,CR-604,Stockton,NJ,8559
4582,39.900721999999995,-74.99253900000001,12 - 6 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Rd,Cherry Hill,NJ,8034
4583,35.264884,-87.356015,10 - 0 covered bridge height clearance,Covered Bridge,bt,David Crockett State Park,Lawrenceburg,TN,38464
4584,35.860973,-83.48252600000001,9 - 8 covered bridge height clearance,Covered Bridge,bt,Harrisburg Rd,Sevierville,TN,37876
4585,38.720834,-78.655199,10 - 6 covered bridge height clearance,Covered Bridge,bt,Wissler Rd,Quicksburg,VA,22847
4586,46.354858,-123.581151,11 - 5 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Rd,Grays River,WA,98621
4587,45.910835999999996,-90.172001,14 - 0 covered bridge height clearance,Covered Bridge,bt,NF-148,Park Falls,WI,54552
4588,44.179548,-89.133604,14 - 5 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Rd,Wild Rose,WI,54984
4589,39.672670000000004,-80.45208000000001,10 - 0 covered bridge height clearance,Covered Bridge,bt,Rush Run,Burton,WV,26562
4590,39.153033,-80.04325899999999,10 - 3 covered bridge height clearance,Covered Bridge,bt,US-250,Philippi,WV,26416
4591,38.921344,-81.64452299999999,9 - 0 covered bridge height clearance,Covered Bridge,bt,CR 21\/15,Sandyville,WV,25275
4592,39.260829,-86.255248,11 - 4 covered bridge height clearance,Covered Bridge,bt,Covered Bridge Rd,Nashville,IN,47448
4593,39.749078999999995,-86.775127,11 - 0 covered bridge height clearance,Covered Bridge,bt,E CR 650,Bainbridge,IN,46105
4594,40.483616,-86.51174300000001,13 - 0 covered bridge height clearance,Covered Bridge,bt,S CR 50 E,Bringhurst,IN,46913
4595,39.067795000000004,-85.237916,14 - 0 covered bridge height clearance,Covered Bridge,bt,E CR 25 S,Versailles,IN,47042
4596,39.929739,-87.351685,13 - 3 covered bridge height clearance,Covered Bridge,bt,W Bowsher Rd,Kingman,IN,47952
4597,39.76149,-87.20651,12 - 4 covered bridge height clearance,Covered Bridge,bt,E Old 36 Rd,Rockville,IN,47872
4598,39.885326,-87.22365,13 - 0 covered bridge height clearance,Covered Bridge,bt,N Coxford Rd,Marshall,IN,47859
4599,39.863074,-86.868668,13 - 4 covered bridge height clearance,Covered Bridge,bt,W CR 1350,Roachdale,IN,46172
4600,39.659365,-87.132992,12 - 4 covered bridge height clearance,Covered Bridge,bt,S CR 550 E,Carbon,IN,47837
4601,39.50824,-86.957949,15 - 0 covered bridge height clearance,Covered Bridge,bt,CR 600 W,Reelsville,IN,46171
4602,40.388463,-85.484889,13 - 8 covered bridge height clearance,Covered Bridge,bt,3rd St,Matthews,IN,46957
4603,39.724074,-87.189563,13 - 0 covered bridge height clearance,Covered Bridge,bt,S Crooks Bridge Rd,Rockville,IN,47872
4604,39.72738,-86.97625,13 - 2 covered bridge height clearance,Covered Bridge,bt,W CR 450 N,Greencastle,IN,46135
4605,39.658676,-86.883491,12 - 1 covered bridge height clearance,Covered Bridge,bt,Dumbar Rd,Greencastle,IN,46135
4606,39.662058,-87.29451800000001,13 - 1 covered bridge height clearance,Covered Bridge,bt,S CR 325 W,Rockville,IN,47872
4607,39.170311,-84.9086,12 - 7 covered bridge height clearance,Covered Bridge,bt,IN-1,Guilford,IN,47022
4608,39.517277,-85.530497,14 - 5 covered bridge height clearance,Covered Bridge,bt,W CR 650 S,Rushville,IN,46173
4609,40.467562,-86.61715,10 - 5 covered bridge height clearance,Covered Bridge,bt,S CR 500 W,Rossville,IN,46065
4610,38.892946,-85.61554100000001,14 - 0 covered bridge height clearance,Covered Bridge,bt,W CR 650 S,Commiskey,IN,47227
4611,39.880029,-87.28235600000001,12 - 0 covered bridge height clearance,Covered Bridge,bt,N Bdale Rd,Bloomingdale,IN,47832
4612,39.883392,-87.326256,13 - 0 covered bridge height clearance,Covered Bridge,bt,W CR 800 N,Kingman,IN,47952
4613,39.675539,-87.101541,12 - 5 covered bridge height clearance,Covered Bridge,bt,S Martin Rd,Carbon,IN,47837
4614,39.908475,-87.360899,12 - 4 covered bridge height clearance,Covered Bridge,bt,N Tow Path Rd,Kingman,IN,47952
4615,39.789134000000004,-87.335203,12 - 0 covered bridge height clearance,Covered Bridge,bt,W Strawberry Rd,Montezuma,IN,47862
4616,39.709408,-87.191229,13 - 4 covered bridge height clearance,Covered Bridge,bt,E CR 400 S,Rockville,IN,47872
4617,39.206314,-85.929208,13 - 3 covered bridge height clearance,Covered Bridge,bt,Mill Race Dr,Columbus,IN,47201
4618,39.684598,-87.21230899999999,13 - 3 covered bridge height clearance,Covered Bridge,bt,S CR 130 E,Rockville,IN,47872
4619,39.484955,-85.554854,13 - 5 covered bridge height clearance,Covered Bridge,bt,Between CR 840 S and CR 650 W,Milroy,IN,46156
4620,39.626183000000005,-86.916854,13 - 5 covered bridge height clearance,Covered Bridge,bt,South off W CR 225 S,Greencastle,IN,46135
4621,39.655446000000005,-85.409559,13 - 4 covered bridge height clearance,Covered Bridge,bt,E CR 300 N,Rushville,IN,46173
4622,39.891368,-87.43328000000001,13 - 0 covered bridge height clearance,Covered Bridge,bt,E CR 50 N,Cayuga,IN,47928
4623,39.793177,-86.77364,13 - 2 covered bridge height clearance,Covered Bridge,bt,N CR 425 E,Roachdale,IN,46172
4624,39.772197999999996,-87.32243299999999,13 - 0 covered bridge height clearance,Covered Bridge,bt,N Arabia Rd,Rockville,IN,47872
4625,39.660446,-85.539468,13 - 0 covered bridge height clearance,Covered Bridge,bt,N Offutts Bridge Rd,Rushville,IN,46173
4626,39.195398,-86.21649000000001,9 - 0 covered bridge height clearance,Covered Bridge,bt,S Brown County State Park,Nashville,IN,47448
4627,39.860756,-87.088666,13 - 6 covered bridge height clearance,Covered Bridge,bt,E CR 650 N,Rockville,IN,47872
4628,38.993052,-86.93771,13 - 0 covered bridge height clearance,Covered Bridge,bt,Base Rd,Bloomfield,IN,47424
4629,39.773584,-87.331285,12 - 4 covered bridge height clearance,Covered Bridge,bt,W CR 40 N,Montezuma,IN,47862
4630,40.915459000000006,-85.924293,17 - 0 covered bridge height clearance,Covered Bridge,bt,Just west of CR 700 W,Roann,IN,46974
4631,40.243704,-87.245956,13 - 0 covered bridge height clearance,Covered Bridge,bt,W CR 800 N,Attica,IN,47918
4632,39.774714,-86.784213,13 - 1 covered bridge height clearance,Covered Bridge,bt,E CR 800 N,Bainbridge,IN,46105
4633,39.652275,-87.293847,12 - 2 covered bridge height clearance,Covered Bridge,bt,S CR 325 W,Rockville,IN,47872
4634,39.898777,-87.314745,11 - 7 covered bridge height clearance,Covered Bridge,bt,W CR 900 N,Kingman,IN,47952
4635,39.695111,-87.285986,11 - 7 covered bridge height clearance,Covered Bridge,bt,W Tickridge Rd,Rockville,IN,47872
4636,39.633496,-85.416598,13 - 4 covered bridge height clearance,Covered Bridge,bt,E CR 150 N,Rushville,IN,46173
4637,39.325528999999996,-84.852018,13 - 2 covered bridge height clearance,Covered Bridge,bt,Snow Hill Rd,West Harrison,IN,47060
4638,41.281392,-84.914673,12 - 4 covered bridge height clearance,Covered Bridge,bt,Mill St,Spencerville,IN,46788
4639,39.7812,-87.145214,12 - 4 covered bridge height clearance,Covered Bridge,bt,E CR 100 N,Rockville,IN,47872
4640,39.333546000000005,-85.28100699999999,13 - 10 covered bridge height clearance,Covered Bridge,bt,Enochsburg Rd,Batesville,IN,47006
4641,39.16685,-85.546183,11 - 0 covered bridge height clearance,Covered Bridge,bt,W Laytons Dr,Westport,IN,47283
4642,39.898389,-87.23318,13 - 0 covered bridge height clearance,Covered Bridge,bt,N Coxford Rd,Marshall,IN,47859
4643,38.575540000000004,-85.729291,13 - 0 covered bridge height clearance,Covered Bridge,bt,Heil Rd,Henryville,IN,47126
4644,44.166855,-71.967214,8 - 8 covered bridge height clearance,Covered Bridge,bt,Pettyboro Rd,Bath,NH,3740
4645,42.776987,-72.423309,9 - 6 covered bridge height clearance,Covered Bridge,bt,Bolton Rd,Winchester,NH,3470
